tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
1,3,2,4,1,3,0,1,0,37,37,37,,,,,,,222.5656380999999,None,j,1,1.1568636000001788,223.56540029999996,None,223.56540029999996,None,224.7415773999992,None,None,225.24724333999984,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,7,1,3,1,3,1,0,0,38,38,38,,,,,,,225.24717039999996,None,f,1,0.7467741999998907,226.24693089999982,None,226.24693089999982,None,227.01134729999922,None,None,227.51713503999963,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,3,1,2,1,3,1,1,0,39,39,39,,,,,,,227.5171361999992,None,j,1,1.2455386000001454,228.51689819999956,None,228.51689819999956,None,229.77545539999937,None,None,230.2810196399996,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,6,1,1,1,3,0,0,0,40,40,40,,,,,,,230.2809539,None,f,1,1.4254048000002513,231.28032369999983,None,231.28032369999983,None,232.72732739999992,None,None,233.23305593999976,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,3,1,0,1,3,1,0,0,41,41,41,,,,,,,233.23316769999929,None,j,1,1.624949299999571,234.23275999999987,None,234.23275999999987,None,235.8793214999996,None,None,236.3846630399994,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,5,2,7,1,3,1,1,0,42,42,42,,,,,,,236.38466359999984,None,f,1,1.1769779000005656,237.38476779999928,None,237.38476779999928,None,238.57262199999968,None,None,239.07836614000007,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,0,2,6,2,3,1,0,0,43,43,43,,,,,,,239.0786066999999,None,f,1,0.5801685999995243,240.0780552999995,None,240.0780552999995,None,240.67748679999931,None,None,241.18321833999926,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,3,2,5,1,3,0,0,0,44,44,44,,,,,,,241.18360630000006,None,f,1,1.0669401000004655,242.18336889999955,None,242.18336889999955,None,243.26533130000007,None,None,243.77104943999984,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,0,2,4,1,3,0,1,0,45,45,45,,,,,,,243.77066739999918,None,j,1,0.7671356000000742,244.77060749999964,None,244.77060749999964,None,245.5583721999992,None,None,246.06449143999998,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,2,2,5,1,2,1,1,0,46,46,46,,,,,,,246.06448739999996,None,j,1,1.4815968000002613,247.06416799999988,None,247.06416799999988,None,248.55817059999936,None,None,249.06358503999945,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
