tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
1,5,1,7,1,3,0,1,0,300,300,300,,,,,,,1029.1046707,None,j,1,1.8701224000001275,1030.1039893,None,1030.1039893,None,1031.9860923,None,None,1032.49177643,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,6,1,3,0,0,0,301,301,301,,,,,,,1032.4918236,None,f,1,0.9305088000000978,1033.4915888,None,1033.4915888,None,1034.4441829,None,None,1034.94952663,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,7,1,2,1,0,0,302,302,302,,,,,,,1034.9498883,None,j,1,0.9690459999999348,1035.9497485,None,1035.9497485,None,1036.9372193000002,None,None,1037.44320653,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,6,1,3,0,1,0,303,303,303,,,,,,,1037.4432606,None,f,1,0.9402450000000044,1038.4426394,None,1038.4426394,None,1039.3956706000001,None,None,1039.90130843,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,5,2,3,0,0,0,304,304,304,,,,,,,1039.9013366000001,None,j,1,0.5770430000000033,1040.9010336000001,None,1040.9010336000001,None,1041.4890942,None,None,1041.99479593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,4,2,3,0,1,0,305,305,305,,,,,,,1041.9945066,None,j,1,0.5805104999999458,1042.9942018000002,None,1042.9942018000002,None,1043.5943763,None,None,1044.1000144299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,3,1,3,0,0,0,306,306,306,,,,,,,1044.1000686,None,f,1,1.1473897000000761,1045.0994488000001,None,1045.0994488000001,None,1046.2641983,None,None,1046.76980043,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,1,1,0,307,307,307,,,,,,,1046.7698652000001,None,f,0,0.7816040999998677,1047.7692316,None,1047.7692316,None,1048.5693055000002,None,None,1049.07503503,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,1,2,3,0,0,0,308,308,308,,,,,,,1049.0750513,None,j,1,1.3399564000001192,1050.0747684,None,1050.0747684,None,1051.4273318,None,None,1051.93298993,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,0,1,3,0,0,0,309,309,309,,,,,,,1051.9331013,None,f,1,1.394035699999904,1052.9327562,None,1052.9327562,None,1054.3437055,None,None,1054.84970103,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,7,1,3,0,0,0,310,310,310,,,,,,,1054.8497842000002,None,j,1,1.1816307000001416,1055.84913,None,1055.84913,None,1057.0490843,None,None,1057.55486613,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,6,2,3,1,1,0,311,311,311,,,,,,,1057.5548593,None,f,1,2.4767644999999447,1058.55412,None,1058.55412,None,1061.0479480000001,None,None,1061.55355453,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,5,2,3,0,0,0,312,312,312,,,,,,,1061.5536036,None,j,1,0.6695336000000225,1062.5533623000001,None,1062.5533623000001,None,1063.2354502,None,None,1063.74111593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,4,2,3,1,0,0,313,313,313,,,,,,,1063.7411787,None,j,1,0.6419250999999804,1064.7408675000001,None,1064.7408675000001,None,1065.3997912,None,None,1065.90520683,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,3,1,3,1,1,0,314,314,314,,,,,,,1065.9052337,None,f,1,1.4862095000000863,1066.9046071,None,1066.9046071,None,1068.4100312,None,None,1068.91570503,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,0,0,0,315,315,315,,,,,,,1068.9161452,None,j,1,0.9870822000000317,1069.9157878,None,1069.9157878,None,1070.9154682,None,None,1071.42115923,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,1,1,3,1,0,0,316,316,316,,,,,,,1071.421229,None,j,1,0.8814047999999275,1072.4209632,None,1072.4209632,None,1073.3148176,None,None,1073.82047093,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,7,3,1,0,1,0,317,317,317,,,,,,,1073.8204783,None,j,1,0.7538352999999915,1074.8203034,None,1074.8203034,None,1075.5846908,None,None,1076.0903417299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,6,1,3,1,1,0,318,318,318,,,,,,,1076.0900586,None,f,1,1.3166433000001234,1077.0900691000002,None,1077.0900691000002,None,1078.4191508000001,None,None,1078.9247690299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,5,1,3,0,0,0,319,319,319,,,,,,,1078.9249435000002,None,f,1,0.9295944999998937,1079.9245359000001,None,1079.9245359000001,None,1080.8653957000001,None,None,1081.3710689299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,7,3,1,0,1,0,320,320,320,,,,,,,1081.3708086000001,None,j,1,0.8199572000000899,1082.3708239,None,1082.3708239,None,1083.205864,None,None,1083.71155363,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,7,3,1,0,0,0,321,321,321,,,,,,,1083.7112974000001,None,f,1,0.8634492999999566,1084.7113718,None,1084.7113718,None,1085.5933713,None,None,1086.09907163,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,6,1,3,0,1,0,322,322,322,,,,,,,1086.0991885,None,j,1,0.9236468999999943,1087.0984869000001,None,1087.0984869000001,None,1088.0396849,None,None,1088.54535333,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,7,1,2,1,1,0,323,323,323,,,,,,,1088.5450396,None,f,1,1.1653132999999798,1089.5448054,None,1089.5448054,None,1090.7209109,None,None,1091.22658903,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,7,1,1,0,1,0,324,324,324,,,,,,,1091.2269727,None,j,1,0.931795799999918,1092.2263461,None,1092.2263461,None,1093.1789973,None,None,1093.68500373,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,6,2,3,0,0,0,325,325,325,,,,,,,1093.6847483000001,None,f,1,0.7463393000000451,1094.6844238,None,1094.6844238,None,1095.4488899,None,None,1095.95492683,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,5,1,3,0,1,0,326,326,326,,,,,,,1095.9549402,None,j,1,1.115826499999912,1096.9543283,None,1096.9543283,None,1098.0837069000002,None,None,1098.58942853,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,4,2,3,0,0,0,327,327,327,,,,,,,1098.5894543,None,j,1,0.7053779000000304,1099.5888217000002,None,1099.5888217000002,None,1100.3062497,None,None,1100.81224653,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,3,1,3,0,1,0,328,328,328,,,,,,,1100.8122973,None,j,1,0.5947246999999152,1101.8120557,None,1101.8120557,None,1102.4237119,None,None,1102.92925283,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,2,1,3,1,1,0,329,329,329,,,,,,,1102.9292987000001,None,j,1,0.8463080999999875,1103.9286184,None,1103.9286184,None,1104.7875562000002,None,None,1105.29323303,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,1,1,3,0,0,0,330,330,330,,,,,,,1105.2932873,None,f,1,0.7051867000000129,1106.292987,None,1106.292987,None,1107.0104786,None,None,1107.51610413,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,0,1,3,1,1,0,331,331,331,,,,,,,1107.51619,None,f,1,0.8993318999998792,1108.5155287,None,1108.5155287,None,1109.4333742000001,None,None,1109.93890913,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,1,1,2,0,0,0,332,332,332,,,,,,,1109.9389604,None,j,1,0.9878578000000289,1110.938319,None,1110.938319,None,1111.9383413,None,None,1112.44405783,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,0,1,3,1,0,0,333,333,333,,,,,,,1112.4440745,None,f,1,1.1063986999999997,1113.4437617,None,1113.4437617,None,1114.5610694,None,None,1115.0667546299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,7,1,3,0,0,0,334,334,334,,,,,,,1115.0664816,None,f,1,1.4763278000000355,1116.0665713,None,1116.0665713,None,1117.5601569,None,None,1118.0658397299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,6,1,3,0,1,0,335,335,335,,,,,,,1118.0659052,None,f,1,0.6215371999999206,1119.0652879000002,None,1119.0652879000002,None,1119.7008247,None,None,1120.20637253,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,5,1,3,1,0,0,336,336,336,,,,,,,1120.20646,None,f,1,1.408611300000075,1121.2061786000002,None,1121.2061786000002,None,1122.6293283,None,None,1123.1348962299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,6,1,2,1,1,0,337,337,337,,,,,,,1123.1349579,None,f,1,1.4402096999999685,1124.1346515,None,1124.1346515,None,1125.5927086000002,None,None,1126.09871203,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,5,1,3,1,0,0,338,338,338,,,,,,,1126.0988056,None,j,1,1.6447032999999465,1127.0981285,None,1127.0981285,None,1128.7568852,None,None,1129.26247193,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,4,1,3,1,1,0,339,339,339,,,,,,,1129.2625023,None,j,1,0.9444544999998925,1130.2622683,None,1130.2622683,None,1131.2262884000002,None,None,1131.7322929299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,3,1,3,0,1,0,340,340,340,,,,,,,1131.7323322,None,f,1,0.6667965999999979,1132.7320307,None,1132.7320307,None,1133.4144751000001,None,None,1133.91986393,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,3,1,1,1,1,0,341,341,341,,,,,,,1133.9200349,None,f,1,0.7184551000000283,1134.9197322,None,1134.9197322,None,1135.6488647,None,None,1136.15448393,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,2,1,3,0,1,0,342,342,342,,,,,,,1136.154635,None,f,1,0.6119492999998783,1137.1542205,None,1137.1542205,None,1137.7776410000001,None,None,1138.28325173,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,3,1,2,0,1,0,343,343,343,,,,,,,1138.283288,None,j,1,0.6591759999998885,1139.2830016,None,1139.2830016,None,1139.9534848,None,None,1140.4591085299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,2,1,3,0,1,0,344,344,344,,,,,,,1140.4591634,None,f,1,1.2524850000002061,1141.4584671,None,1141.4584671,None,1142.7290046,None,None,1143.23477763,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,1,1,3,0,1,0,345,345,345,,,,,,,1143.234745,None,f,1,0.8444161999998414,1144.2344361,None,1144.2344361,None,1145.0931387,None,None,1145.59867913,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,0,1,3,1,0,0,346,346,346,,,,,,,1145.5987523000001,None,j,1,0.623619299999973,1146.5985464,None,1146.5985464,None,1147.2332816,None,None,1147.73921753,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,7,1,3,1,1,0,347,347,347,,,,,,,1147.7392593,None,j,1,0.7075537000000622,1148.7386382,None,1148.7386382,None,1149.4681816,None,None,1149.97387573,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,6,2,3,1,0,0,348,348,348,,,,,,,1149.9738705,None,f,1,0.7935706999999184,1150.9731739000001,None,1150.9731739000001,None,1151.7850921000002,None,None,1152.29046243,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,5,1,3,1,0,0,349,349,349,,,,,,,1152.2908837,None,f,1,0.9401662999998734,1153.2905118,None,1153.2905118,None,1154.2432086000001,None,None,1154.7488437299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,4,1,3,0,0,0,350,350,350,,,,,,,1154.7489476,None,j,1,0.7382998000000498,1155.7485922,None,1155.7485922,None,1156.5013076,None,None,1157.00698283,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,5,3,2,0,0,0,351,351,351,,,,,,,1157.0070344,None,j,1,1.0560857999998916,1158.0067973,None,1158.0067973,None,1159.0769915,None,None,1159.58270313,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,4,1,3,1,1,0,352,352,352,,,,,,,1159.5827268,None,f,1,1.1518785999999182,1160.5825231000001,None,1160.5825231000001,None,1161.7463859,None,None,1162.25238023,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,3,1,3,1,0,0,353,353,353,,,,,,,1162.2525589000002,None,f,1,1.7467296999998325,1163.2522272,None,1163.2522272,None,1165.0164303000001,None,None,1165.5218246299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,2,1,3,1,1,0,354,354,354,,,,,,,1165.5218342,None,f,1,0.7167471000000205,1166.5214752,None,1166.5214752,None,1167.250669,None,None,1167.75637323,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,1,1,3,1,1,0,355,355,355,,,,,,,1167.756398,None,j,1,1.3138548999997965,1168.7564114000002,None,1168.7564114000002,None,1170.085113,None,None,1170.59110583,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,0,1,3,1,0,0,356,356,356,,,,,,,1170.5908392000001,None,f,1,1.5516617999999198,1171.5905326,None,1171.5905326,None,1173.1547613,None,None,1173.66076823,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,7,1,3,1,0,0,357,357,357,,,,,,,1173.6608621,None,j,1,1.377666599999884,1174.6605665,None,1174.6605665,None,1176.0597712000001,None,None,1176.56582403,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,6,1,3,1,1,0,358,358,358,,,,,,,1176.5658041000002,None,j,1,1.385207199999968,1177.5656664,None,1177.5656664,None,1178.9652416000001,None,None,1179.47077243,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,5,1,3,1,0,0,359,359,359,,,,,,,1179.4704934000001,None,j,1,1.1519388000001527,1180.4705843000002,None,1180.4705843000002,None,1181.6348708,None,space,1182.1405842000001,None,51.09831699999995,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,3,2,1,0,0,0,360,360,360,,,,,,,1233.25452,None,j,1,0.7607385000001159,1234.2542138000001,None,1234.2542138000001,None,1235.0304556,None,None,1235.53617953,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,0,1,1,1,0,0,361,361,361,,,,,,,1235.5358734000001,None,f,1,1.070357999999942,1236.5359351,None,1236.5359351,None,1237.6179112,None,None,1238.12325203,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,7,1,3,0,1,0,362,362,362,,,,,,,1238.1237593,None,f,1,0.7715179000001626,1239.1233784,None,1239.1233784,None,1239.9113183,None,None,1240.41701063,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,6,1,3,0,0,0,363,363,363,,,,,,,1240.4167126,None,f,1,1.3261999000001197,1241.4167529000001,None,1241.4167529000001,None,1242.757533,None,None,1243.2631901299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,5,1,3,1,0,0,364,364,364,,,,,,,1243.2632452,None,f,1,0.5918054000001121,1244.2629664,None,1244.2629664,None,1244.8745213,None,None,1245.38021043,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,4,1,3,0,0,0,365,365,365,,,,,,,1245.3802628,None,j,1,0.6510114000000158,1246.3799485,None,1246.3799485,None,1247.0503304000001,None,None,1247.55601803,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,2,2,1,0,0,0,366,366,366,,,,,,,1247.5561014,None,j,1,0.5871841000000586,1248.5558364,None,1248.5558364,None,1249.1556107000001,None,None,1249.66125853,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,1,1,3,0,0,0,367,367,367,,,,,,,1249.6613124,None,f,1,1.3299185999999281,1250.661008,None,1250.661008,None,1252.0014561,None,None,1252.50745063,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,0,1,3,1,0,0,368,368,368,,,,,,,1252.5075386,None,j,1,0.6113758999999845,1253.5069091,None,1253.5069091,None,1254.1302187000001,None,None,1254.63589423,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,1,1,2,1,0,0,369,369,369,,,,,,,1254.636297,None,f,1,1.0429755000000114,1255.6359734,None,1255.6359734,None,1256.694465,None,None,1257.20014273,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,2,1,2,1,0,0,370,370,370,,,,,,,1257.1999,None,f,1,0.766269100000045,1258.2000188,None,1258.2000188,None,1258.9879492,None,None,1259.49325433,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,1,1,3,1,1,0,371,371,371,,,,,,,1259.4936815,None,f,1,0.7135898000001362,1260.4933199,None,1260.4933199,None,1261.2225184000001,None,None,1261.72818983,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,0,1,3,0,0,0,372,372,372,,,,,,,1261.7279198,None,j,1,0.6390349000000697,1262.72793,None,1262.72793,None,1263.3866491,None,None,1263.8922455299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,7,1,3,0,0,0,373,373,373,,,,,,,1263.892303,None,j,1,1.5948653000000377,1264.8920596,None,1264.8920596,None,1266.5032633,None,None,1267.00894043,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,6,1,3,1,1,0,374,374,374,,,,,,,1267.0086768,None,f,1,0.7502463999999236,1268.008692,None,1268.008692,None,1268.7731953,None,None,1269.27889923,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,5,1,3,1,0,0,375,375,375,,,,,,,1269.2789505,None,f,1,0.8476912999999513,1270.2785957,None,1270.2785957,None,1271.1368584000002,None,None,1271.64250573,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,6,1,2,0,1,0,376,376,376,,,,,,,1271.6428906,None,j,1,0.6596751999998105,1272.6426144,None,1272.6426144,None,1273.3126499,None,None,1273.81863673,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,7,1,2,0,0,0,377,377,377,,,,,,,1273.8187094,None,f,1,1.5245166999998219,1274.8184061,None,1274.8184061,None,1276.359097,None,None,1276.86477463,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,0,1,2,0,0,0,378,378,378,,,,,,,1276.8645099,None,j,1,0.7825500999999804,1277.8645255000001,None,1277.8645255000001,None,1278.6643514,None,None,1279.1699600299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,7,1,3,1,0,0,379,379,379,,,,,,,1279.1700174,None,f,1,0.845408099999986,1280.1697638,None,1280.1697638,None,1281.0283148,None,None,1281.5339677299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,6,2,3,0,0,0,380,380,380,,,,,,,1281.53406,None,j,1,1.7452882999998565,1282.5337043,None,1282.5337043,None,1284.2978738000002,None,None,1284.80361143,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,5,1,3,1,0,0,381,381,381,,,,,,,1284.8036059,None,f,1,0.9397408000002088,1285.8033056000002,None,1285.8033056000002,None,1286.7559399000002,None,None,1287.26167793,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,4,1,3,1,0,0,382,382,382,,,,,,,1287.2616835000001,None,f,1,0.752937299999985,1288.2613778,None,1288.2613778,None,1289.0259192,None,None,1289.53153793,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,3,1,3,0,1,0,383,383,383,,,,,,,1289.5316432,None,f,1,0.8669812000000547,1290.5313484,None,1290.5313484,None,1291.4133947,None,None,1291.9190517299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,2,1,3,0,0,0,384,384,384,,,,,,,1291.9190866000001,None,j,1,0.7841510999999173,1292.9187886,None,1292.9187886,None,1293.7186064,None,None,1294.22426883,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,1,1,3,1,0,0,385,385,385,,,,,,,1294.2242907,None,f,1,0.7829392000001008,1295.2240326,None,1295.2240326,None,1296.0237276,None,None,1296.52941033,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,0,2,3,1,0,0,386,386,386,,,,,,,1296.5294704,None,f,1,1.4538275999998405,1297.5291575,None,1297.5291575,None,1298.9993605,None,None,1299.50498383,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,7,1,3,0,1,0,387,387,387,,,,,,,1299.5047119,None,j,1,0.6545521999998982,1300.5044073000001,None,1300.5044073000001,None,1301.1751186000001,None,None,1301.68078443,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,6,2,3,0,1,0,388,388,388,,,,,,,1301.6807762,None,j,1,0.782551900000044,1302.6805329000001,None,1302.6805329000001,None,1303.4802957,None,None,1303.98599093,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,5,1,3,0,1,0,389,389,389,,,,,,,1303.9857221,None,j,1,0.5251519999999346,1304.985794,None,1304.985794,None,1305.5267283,None,None,1306.03240273,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
